"","site","studySub","studyName","subSiteID","Scale","date.no","even","temp_n","duration","initialEven","Sys","Taxon","Trophic","Prediction","Lat","Long","Climate","Protection","area","year0","initialYr","year0Z","initialYrZ","durationZ"
"1678","DB","Sebens","Sebens","Sebens_DB_R","alpha",31452,0.265307889,43,22.1,0.660625502,"hardBottom","sessile invertebrates and flora",2,"none",42.420954,-70.904486,"temperate","2_unprotected",0.336,28.11,22.77,0.109999999999999,-5.23,-5.9
"1679","DB","Sebens","Sebens","Sebens_DB_R","alpha",31512,0.377683413,43,22.1,0.660625502,"hardBottom","sessile invertebrates and flora",2,"none",42.420954,-70.904486,"temperate","2_unprotected",0.336,28.27,22.77,0.27,-5.23,-5.9
"1701","DB","Sebens","Sebens","Sebens_DB_R","alpha",31593,0.49828303,43,22.1,0.660625502,"hardBottom","sessile invertebrates and flora",2,"none",42.420954,-70.904486,"temperate","2_unprotected",0.336,28.5,22.77,0.5,-5.23,-5.9
"1681","DB","Sebens","Sebens","Sebens_DB_R","alpha",31655,0.423536006,43,22.1,0.660625502,"hardBottom","sessile invertebrates and flora",2,"none",42.420954,-70.904486,"temperate","2_unprotected",0.336,28.67,22.77,0.670000000000002,-5.23,-5.9
"1684","DB","Sebens","Sebens","Sebens_DB_R","alpha",31732,0.398058897,43,22.1,0.660625502,"hardBottom","sessile invertebrates and flora",2,"none",42.420954,-70.904486,"temperate","2_unprotected",0.336,28.88,22.77,0.879999999999999,-5.23,-5.9
"1710","DB","Sebens","Sebens","Sebens_DB_R","alpha",31814,0.25958612,43,22.1,0.660625502,"hardBottom","sessile invertebrates and flora",2,"none",42.420954,-70.904486,"temperate","2_unprotected",0.336,29.1,22.77,1.1,-5.23,-5.9
"1683","DB","Sebens","Sebens","Sebens_DB_R","alpha",31872,0.449530022,43,22.1,0.660625502,"hardBottom","sessile invertebrates and flora",2,"none",42.420954,-70.904486,"temperate","2_unprotected",0.336,29.26,22.77,1.26,-5.23,-5.9
"1673","DB","Sebens","Sebens","Sebens_DB_R","alpha",31950,0.464286448,43,22.1,0.660625502,"hardBottom","sessile invertebrates and flora",2,"none",42.420954,-70.904486,"temperate","2_unprotected",0.336,29.47,22.77,1.47,-5.23,-5.9
"1694","DB","Sebens","Sebens","Sebens_DB_R","alpha",32286,0.605256626,43,22.1,0.660625502,"hardBottom","sessile invertebrates and flora",2,"none",42.420954,-70.904486,"temperate","2_unprotected",0.336,30.39,22.77,2.39,-5.23,-5.9
"1695","DB","Sebens","Sebens","Sebens_DB_R","alpha",32482,0.527350208,43,22.1,0.660625502,"hardBottom","sessile invertebrates and flora",2,"none",42.420954,-70.904486,"temperate","2_unprotected",0.336,30.93,22.77,2.93,-5.23,-5.9
"1689","DB","Sebens","Sebens","Sebens_DB_R","alpha",32640,0.496295793,43,22.1,0.660625502,"hardBottom","sessile invertebrates and flora",2,"none",42.420954,-70.904486,"temperate","2_unprotected",0.336,31.36,22.77,3.36,-5.23,-5.9
"1687","DB","Sebens","Sebens","Sebens_DB_R","alpha",32745,0.520372058,43,22.1,0.660625502,"hardBottom","sessile invertebrates and flora",2,"none",42.420954,-70.904486,"temperate","2_unprotected",0.336,31.65,22.77,3.65,-5.23,-5.9
"1686","DB","Sebens","Sebens","Sebens_DB_R","alpha",32829,0.581867298,43,22.1,0.660625502,"hardBottom","sessile invertebrates and flora",2,"none",42.420954,-70.904486,"temperate","2_unprotected",0.336,31.88,22.77,3.88,-5.23,-5.9
"1702","DB","Sebens","Sebens","Sebens_DB_R","alpha",33912,0.469574504,43,22.1,0.660625502,"hardBottom","sessile invertebrates and flora",2,"none",42.420954,-70.904486,"temperate","2_unprotected",0.336,34.84,22.77,6.84,-5.23,-5.9
"1707","DB","Sebens","Sebens","Sebens_DB_R","alpha",34101,0.562777024,43,22.1,0.660625502,"hardBottom","sessile invertebrates and flora",2,"none",42.420954,-70.904486,"temperate","2_unprotected",0.336,35.36,22.77,7.36,-5.23,-5.9
"1693","DB","Sebens","Sebens","Sebens_DB_R","alpha",34567,0.386672849,43,22.1,0.660625502,"hardBottom","sessile invertebrates and flora",2,"none",42.420954,-70.904486,"temperate","2_unprotected",0.336,36.64,22.77,8.64,-5.23,-5.9
"1711","DB","Sebens","Sebens","Sebens_DB_R","alpha",34670,0.623519002,43,22.1,0.660625502,"hardBottom","sessile invertebrates and flora",2,"none",42.420954,-70.904486,"temperate","2_unprotected",0.336,36.92,22.77,8.92,-5.23,-5.9
"1688","DB","Sebens","Sebens","Sebens_DB_R","alpha",34760,0.569527668,43,22.1,0.660625502,"hardBottom","sessile invertebrates and flora",2,"none",42.420954,-70.904486,"temperate","2_unprotected",0.336,37.17,22.77,9.17,-5.23,-5.9
"1706","DB","Sebens","Sebens","Sebens_DB_R","alpha",34913,0.482203132,43,22.1,0.660625502,"hardBottom","sessile invertebrates and flora",2,"none",42.420954,-70.904486,"temperate","2_unprotected",0.336,37.59,22.77,9.59,-5.23,-5.9
"1675","DB","Sebens","Sebens","Sebens_DB_R","alpha",35035,0.683586835,43,22.1,0.660625502,"hardBottom","sessile invertebrates and flora",2,"none",42.420954,-70.904486,"temperate","2_unprotected",0.336,37.92,22.77,9.92,-5.23,-5.9
"1703","DB","Sebens","Sebens","Sebens_DB_R","alpha",35509,0.585875084,43,22.1,0.660625502,"hardBottom","sessile invertebrates and flora",2,"none",42.420954,-70.904486,"temperate","2_unprotected",0.336,39.22,22.77,11.22,-5.23,-5.9
"1708","DB","Sebens","Sebens","Sebens_DB_R","alpha",36862,0.475635218,43,22.1,0.660625502,"hardBottom","sessile invertebrates and flora",2,"none",42.420954,-70.904486,"temperate","2_unprotected",0.336,42.92,22.77,14.92,-5.23,-5.9
"1670","DB","Sebens","Sebens","Sebens_DB_R","alpha",37044,0.65135181,43,22.1,0.660625502,"hardBottom","sessile invertebrates and flora",2,"none",42.420954,-70.904486,"temperate","2_unprotected",0.336,43.42,22.77,15.42,-5.23,-5.9
"1672","DB","Sebens","Sebens","Sebens_DB_R","alpha",37112,0.538390692,43,22.1,0.660625502,"hardBottom","sessile invertebrates and flora",2,"none",42.420954,-70.904486,"temperate","2_unprotected",0.336,43.61,22.77,15.61,-5.23,-5.9
"1704","DB","Sebens","Sebens","Sebens_DB_R","alpha",37193,0.421499382,43,22.1,0.660625502,"hardBottom","sessile invertebrates and flora",2,"none",42.420954,-70.904486,"temperate","2_unprotected",0.336,43.83,22.77,15.83,-5.23,-5.9
"1700","DB","Sebens","Sebens","Sebens_DB_R","alpha",37329,0.618586097,43,22.1,0.660625502,"hardBottom","sessile invertebrates and flora",2,"none",42.420954,-70.904486,"temperate","2_unprotected",0.336,44.2,22.77,16.2,-5.23,-5.9
"1696","DB","Sebens","Sebens","Sebens_DB_R","alpha",37565,0.495393023,43,22.1,0.660625502,"hardBottom","sessile invertebrates and flora",2,"none",42.420954,-70.904486,"temperate","2_unprotected",0.336,44.85,22.77,16.85,-5.23,-5.9
"2325","HRI","Sebens","Sebens","Sebens_HRI_R","alpha",29981,0.493392548,19,20.58,0.493392548,"hardBottom","sessile invertebrates and flora",2,"none",42.502203,-70.774596,"temperate","2_unprotected",0.336,24.08,24.08,-3.92,-3.92,-7.42
"2339","HRI","Sebens","Sebens","Sebens_HRI_R","alpha",30072,0.523409326,19,20.58,0.493392548,"hardBottom","sessile invertebrates and flora",2,"none",42.502203,-70.774596,"temperate","2_unprotected",0.336,24.33,24.08,-3.67,-3.92,-7.42
"2338","HRI","Sebens","Sebens","Sebens_HRI_R","alpha",30165,0.51987194,19,20.58,0.493392548,"hardBottom","sessile invertebrates and flora",2,"none",42.502203,-70.774596,"temperate","2_unprotected",0.336,24.59,24.08,-3.41,-3.92,-7.42
"2333","HRI","Sebens","Sebens","Sebens_HRI_R","alpha",30332,0.586665147,19,20.58,0.493392548,"hardBottom","sessile invertebrates and flora",2,"none",42.502203,-70.774596,"temperate","2_unprotected",0.336,25.04,24.08,-2.96,-3.92,-7.42
"2330","HRI","Sebens","Sebens","Sebens_HRI_R","alpha",30673,0.509460609,19,20.58,0.493392548,"hardBottom","sessile invertebrates and flora",2,"none",42.502203,-70.774596,"temperate","2_unprotected",0.336,25.98,24.08,-2.02,-3.92,-7.42
"2331","HRI","Sebens","Sebens","Sebens_HRI_R","alpha",30826,0.507163028,19,20.58,0.493392548,"hardBottom","sessile invertebrates and flora",2,"none",42.502203,-70.774596,"temperate","2_unprotected",0.336,26.4,24.08,-1.6,-3.92,-7.42
"2326","HRI","Sebens","Sebens","Sebens_HRI_R","alpha",33380,0.547086884,19,20.58,0.493392548,"hardBottom","sessile invertebrates and flora",2,"none",42.502203,-70.774596,"temperate","2_unprotected",0.336,33.39,24.08,5.39,-3.92,-7.42
"2342","HRI","Sebens","Sebens","Sebens_HRI_R","alpha",33846,0.443269541,19,20.58,0.493392548,"hardBottom","sessile invertebrates and flora",2,"none",42.502203,-70.774596,"temperate","2_unprotected",0.336,34.66,24.08,6.66,-3.92,-7.42
"2327","HRI","Sebens","Sebens","Sebens_HRI_R","alpha",34913,0.472047662,19,20.58,0.493392548,"hardBottom","sessile invertebrates and flora",2,"none",42.502203,-70.774596,"temperate","2_unprotected",0.336,37.59,24.08,9.59,-3.92,-7.42
"2328","HRI","Sebens","Sebens","Sebens_HRI_R","alpha",35386,0.389265139,19,20.58,0.493392548,"hardBottom","sessile invertebrates and flora",2,"none",42.502203,-70.774596,"temperate","2_unprotected",0.336,38.88,24.08,10.88,-3.92,-7.42
"2341","HRI","Sebens","Sebens","Sebens_HRI_R","alpha",35829,0.518100628,19,20.58,0.493392548,"hardBottom","sessile invertebrates and flora",2,"none",42.502203,-70.774596,"temperate","2_unprotected",0.336,40.09,24.08,12.09,-3.92,-7.42
"2329","HRI","Sebens","Sebens","Sebens_HRI_R","alpha",36016,0.556375323,19,20.58,0.493392548,"hardBottom","sessile invertebrates and flora",2,"none",42.502203,-70.774596,"temperate","2_unprotected",0.336,40.61,24.08,12.61,-3.92,-7.42
"2336","HRI","Sebens","Sebens","Sebens_HRI_R","alpha",36246,0.537871329,19,20.58,0.493392548,"hardBottom","sessile invertebrates and flora",2,"none",42.502203,-70.774596,"temperate","2_unprotected",0.336,41.23,24.08,13.23,-3.92,-7.42
"2334","HRI","Sebens","Sebens","Sebens_HRI_R","alpha",36612,0.264860163,19,20.58,0.493392548,"hardBottom","sessile invertebrates and flora",2,"none",42.502203,-70.774596,"temperate","2_unprotected",0.336,42.24,24.08,14.24,-3.92,-7.42
"2332","HRI","Sebens","Sebens","Sebens_HRI_R","alpha",36695,0.447263375,19,20.58,0.493392548,"hardBottom","sessile invertebrates and flora",2,"none",42.502203,-70.774596,"temperate","2_unprotected",0.336,42.46,24.08,14.46,-3.92,-7.42
"2340","HRI","Sebens","Sebens","Sebens_HRI_R","alpha",36751,0.291400437,19,20.58,0.493392548,"hardBottom","sessile invertebrates and flora",2,"none",42.502203,-70.774596,"temperate","2_unprotected",0.336,42.62,24.08,14.62,-3.92,-7.42
"2335","HRI","Sebens","Sebens","Sebens_HRI_R","alpha",37112,0.5908236,19,20.58,0.493392548,"hardBottom","sessile invertebrates and flora",2,"none",42.502203,-70.774596,"temperate","2_unprotected",0.336,43.61,24.08,15.61,-3.92,-7.42
"2337","HRI","Sebens","Sebens","Sebens_HRI_R","alpha",37192,0.590674255,19,20.58,0.493392548,"hardBottom","sessile invertebrates and flora",2,"none",42.502203,-70.774596,"temperate","2_unprotected",0.336,43.82,24.08,15.82,-3.92,-7.42
"2324","HRI","Sebens","Sebens","Sebens_HRI_R","alpha",37494,0.498028754,19,20.58,0.493392548,"hardBottom","sessile invertebrates and flora",2,"none",42.502203,-70.774596,"temperate","2_unprotected",0.336,44.65,24.08,16.65,-3.92,-7.42
"2397","HRO","Sebens","Sebens","Sebens_HRO_R","alpha",31255,0.637413172,28,17.09,0.637413172,"hardBottom","sessile invertebrates and flora",2,"none",42.502202,-70.775088,"temperate","2_unprotected",0.336,27.57,27.57,-0.43,-0.43,-10.91
"2409","HRO","Sebens","Sebens","Sebens_HRO_R","alpha",31451,0.622728254,28,17.09,0.637413172,"hardBottom","sessile invertebrates and flora",2,"none",42.502202,-70.775088,"temperate","2_unprotected",0.336,28.11,27.57,0.109999999999999,-0.43,-10.91
"2412","HRO","Sebens","Sebens","Sebens_HRO_R","alpha",31519,0.612650238,28,17.09,0.637413172,"hardBottom","sessile invertebrates and flora",2,"none",42.502202,-70.775088,"temperate","2_unprotected",0.336,28.29,27.57,0.289999999999999,-0.43,-10.91
"2414","HRO","Sebens","Sebens","Sebens_HRO_R","alpha",31603,0.689432785,28,17.09,0.637413172,"hardBottom","sessile invertebrates and flora",2,"none",42.502202,-70.775088,"temperate","2_unprotected",0.336,28.52,27.57,0.52,-0.43,-10.91
"2403","HRO","Sebens","Sebens","Sebens_HRO_R","alpha",32747,0.705858421,28,17.09,0.637413172,"hardBottom","sessile invertebrates and flora",2,"none",42.502202,-70.775088,"temperate","2_unprotected",0.336,31.66,27.57,3.66,-0.43,-10.91
"2405","HRO","Sebens","Sebens","Sebens_HRO_R","alpha",33119,0.604279819,28,17.09,0.637413172,"hardBottom","sessile invertebrates and flora",2,"none",42.502202,-70.775088,"temperate","2_unprotected",0.336,32.67,27.57,4.67,-0.43,-10.91
"2399","HRO","Sebens","Sebens","Sebens_HRO_R","alpha",33380,0.655232617,28,17.09,0.637413172,"hardBottom","sessile invertebrates and flora",2,"none",42.502202,-70.775088,"temperate","2_unprotected",0.336,33.39,27.57,5.39,-0.43,-10.91
"2401","HRO","Sebens","Sebens","Sebens_HRO_R","alpha",33465,0.535971461,28,17.09,0.637413172,"hardBottom","sessile invertebrates and flora",2,"none",42.502202,-70.775088,"temperate","2_unprotected",0.336,33.62,27.57,5.62,-0.43,-10.91
"2394","HRO","Sebens","Sebens","Sebens_HRO_R","alpha",33753,0.643249767,28,17.09,0.637413172,"hardBottom","sessile invertebrates and flora",2,"none",42.502202,-70.775088,"temperate","2_unprotected",0.336,34.41,27.57,6.41,-0.43,-10.91
"2417","HRO","Sebens","Sebens","Sebens_HRO_R","alpha",33844,0.489645752,28,17.09,0.637413172,"hardBottom","sessile invertebrates and flora",2,"none",42.502202,-70.775088,"temperate","2_unprotected",0.336,34.66,27.57,6.66,-0.43,-10.91
"2413","HRO","Sebens","Sebens","Sebens_HRO_R","alpha",33913,0.535647246,28,17.09,0.637413172,"hardBottom","sessile invertebrates and flora",2,"none",42.502202,-70.775088,"temperate","2_unprotected",0.336,34.85,27.57,6.85,-0.43,-10.91
"2408","HRO","Sebens","Sebens","Sebens_HRO_R","alpha",34221,0.561168539,28,17.09,0.637413172,"hardBottom","sessile invertebrates and flora",2,"none",42.502202,-70.775088,"temperate","2_unprotected",0.336,35.69,27.57,7.69,-0.43,-10.91
"2404","HRO","Sebens","Sebens","Sebens_HRO_R","alpha",34309,0.559729908,28,17.09,0.637413172,"hardBottom","sessile invertebrates and flora",2,"none",42.502202,-70.775088,"temperate","2_unprotected",0.336,35.93,27.57,7.93,-0.43,-10.91
"2398","HRO","Sebens","Sebens","Sebens_HRO_R","alpha",34401,0.50321827,28,17.09,0.637413172,"hardBottom","sessile invertebrates and flora",2,"none",42.502202,-70.775088,"temperate","2_unprotected",0.336,36.18,27.57,8.18,-0.43,-10.91
"2407","HRO","Sebens","Sebens","Sebens_HRO_R","alpha",34471,0.495465836,28,17.09,0.637413172,"hardBottom","sessile invertebrates and flora",2,"none",42.502202,-70.775088,"temperate","2_unprotected",0.336,36.38,27.57,8.38,-0.43,-10.91
"2396","HRO","Sebens","Sebens","Sebens_HRO_R","alpha",34568,0.583324448,28,17.09,0.637413172,"hardBottom","sessile invertebrates and flora",2,"none",42.502202,-70.775088,"temperate","2_unprotected",0.336,36.64,27.57,8.64,-0.43,-10.91
"2391","HRO","Sebens","Sebens","Sebens_HRO_R","alpha",34760,0.591596501,28,17.09,0.637413172,"hardBottom","sessile invertebrates and flora",2,"none",42.502202,-70.775088,"temperate","2_unprotected",0.336,37.17,27.57,9.17,-0.43,-10.91
"2415","HRO","Sebens","Sebens","Sebens_HRO_R","alpha",34852,0.563745988,28,17.09,0.637413172,"hardBottom","sessile invertebrates and flora",2,"none",42.502202,-70.775088,"temperate","2_unprotected",0.336,37.42,27.57,9.42,-0.43,-10.91
"2406","HRO","Sebens","Sebens","Sebens_HRO_R","alpha",35491,0.458941242,28,17.09,0.637413172,"hardBottom","sessile invertebrates and flora",2,"none",42.502202,-70.775088,"temperate","2_unprotected",0.336,39.17,27.57,11.17,-0.43,-10.91
"2392","HRO","Sebens","Sebens","Sebens_HRO_R","alpha",35829,0.518231606,28,17.09,0.637413172,"hardBottom","sessile invertebrates and flora",2,"none",42.502202,-70.775088,"temperate","2_unprotected",0.336,40.09,27.57,12.09,-0.43,-10.91
"2411","HRO","Sebens","Sebens","Sebens_HRO_R","alpha",36070,0.528465766,28,17.09,0.637413172,"hardBottom","sessile invertebrates and flora",2,"none",42.502202,-70.775088,"temperate","2_unprotected",0.336,40.75,27.57,12.75,-0.43,-10.91
"2393","HRO","Sebens","Sebens","Sebens_HRO_R","alpha",36300,0.600094363,28,17.09,0.637413172,"hardBottom","sessile invertebrates and flora",2,"none",42.502202,-70.775088,"temperate","2_unprotected",0.336,41.38,27.57,13.38,-0.43,-10.91
"2410","HRO","Sebens","Sebens","Sebens_HRO_R","alpha",36695,0.477515631,28,17.09,0.637413172,"hardBottom","sessile invertebrates and flora",2,"none",42.502202,-70.775088,"temperate","2_unprotected",0.336,42.46,27.57,14.46,-0.43,-10.91
"2400","HRO","Sebens","Sebens","Sebens_HRO_R","alpha",36751,0.431799014,28,17.09,0.637413172,"hardBottom","sessile invertebrates and flora",2,"none",42.502202,-70.775088,"temperate","2_unprotected",0.336,42.62,27.57,14.62,-0.43,-10.91
"2395","HRO","Sebens","Sebens","Sebens_HRO_R","alpha",37060,0.561317096,28,17.09,0.637413172,"hardBottom","sessile invertebrates and flora",2,"none",42.502202,-70.775088,"temperate","2_unprotected",0.336,43.46,27.57,15.46,-0.43,-10.91
"2416","HRO","Sebens","Sebens","Sebens_HRO_R","alpha",37192,0.641612056,28,17.09,0.637413172,"hardBottom","sessile invertebrates and flora",2,"none",42.502202,-70.775088,"temperate","2_unprotected",0.336,43.82,27.57,15.82,-0.43,-10.91
"2390","HRO","Sebens","Sebens","Sebens_HRO_R","alpha",37329,0.546092538,28,17.09,0.637413172,"hardBottom","sessile invertebrates and flora",2,"none",42.502202,-70.775088,"temperate","2_unprotected",0.336,44.2,27.57,16.2,-0.43,-10.91
"2402","HRO","Sebens","Sebens","Sebens_HRO_R","alpha",37494,0.570634586,28,17.09,0.637413172,"hardBottom","sessile invertebrates and flora",2,"none",42.502202,-70.775088,"temperate","2_unprotected",0.336,44.65,27.57,16.65,-0.43,-10.91
"4950","SHI","Sebens","Sebens","Sebens_SHI_R","alpha",29577,0.685492653,37,21.89,0.685492653,"hardBottom","sessile invertebrates and flora",2,"none",42.414742,-70.905683,"temperate","2_unprotected",0.336,22.98,22.98,-5.02,-5.02,-6.11
"4947","SHI","Sebens","Sebens","Sebens_SHI_R","alpha",29636,0.689376398,37,21.89,0.685492653,"hardBottom","sessile invertebrates and flora",2,"none",42.414742,-70.905683,"temperate","2_unprotected",0.336,23.14,22.98,-4.86,-5.02,-6.11
"4928","SHI","Sebens","Sebens","Sebens_SHI_R","alpha",29702,0.69836095,37,21.89,0.685492653,"hardBottom","sessile invertebrates and flora",2,"none",42.414742,-70.905683,"temperate","2_unprotected",0.336,23.32,22.98,-4.68,-5.02,-6.11
"4933","SHI","Sebens","Sebens","Sebens_SHI_R","alpha",29793,0.591442888,37,21.89,0.685492653,"hardBottom","sessile invertebrates and flora",2,"none",42.414742,-70.905683,"temperate","2_unprotected",0.336,23.57,22.98,-4.43,-5.02,-6.11
"4956","SHI","Sebens","Sebens","Sebens_SHI_R","alpha",29861,0.643751116,37,21.89,0.685492653,"hardBottom","sessile invertebrates and flora",2,"none",42.414742,-70.905683,"temperate","2_unprotected",0.336,23.75,22.98,-4.25,-5.02,-6.11
"4954","SHI","Sebens","Sebens","Sebens_SHI_R","alpha",29927,0.621028777,37,21.89,0.685492653,"hardBottom","sessile invertebrates and flora",2,"none",42.414742,-70.905683,"temperate","2_unprotected",0.336,23.93,22.98,-4.07,-5.02,-6.11
"4940","SHI","Sebens","Sebens","Sebens_SHI_R","alpha",30023,0.708957118,37,21.89,0.685492653,"hardBottom","sessile invertebrates and flora",2,"none",42.414742,-70.905683,"temperate","2_unprotected",0.336,24.2,22.98,-3.8,-5.02,-6.11
"4944","SHI","Sebens","Sebens","Sebens_SHI_R","alpha",30095,0.618181255,37,21.89,0.685492653,"hardBottom","sessile invertebrates and flora",2,"none",42.414742,-70.905683,"temperate","2_unprotected",0.336,24.39,22.98,-3.61,-5.02,-6.11
"4924","SHI","Sebens","Sebens","Sebens_SHI_R","alpha",30168,0.669293142,37,21.89,0.685492653,"hardBottom","sessile invertebrates and flora",2,"none",42.414742,-70.905683,"temperate","2_unprotected",0.336,24.59,22.98,-3.41,-5.02,-6.11
"4951","SHI","Sebens","Sebens","Sebens_SHI_R","alpha",31872,0.651681104,37,21.89,0.685492653,"hardBottom","sessile invertebrates and flora",2,"none",42.414742,-70.905683,"temperate","2_unprotected",0.336,29.26,22.98,1.26,-5.02,-6.11
"4934","SHI","Sebens","Sebens","Sebens_SHI_R","alpha",32032,0.620885398,37,21.89,0.685492653,"hardBottom","sessile invertebrates and flora",2,"none",42.414742,-70.905683,"temperate","2_unprotected",0.336,29.7,22.98,1.7,-5.02,-6.11
"4941","SHI","Sebens","Sebens","Sebens_SHI_R","alpha",32827,0.601822092,37,21.89,0.685492653,"hardBottom","sessile invertebrates and flora",2,"none",42.414742,-70.905683,"temperate","2_unprotected",0.336,31.87,22.98,3.87,-5.02,-6.11
