"","site","studySub","studyName","subSiteID","sppCode","Scale","dateR","rich","div","abund","temp_n","initialDateR","finalDateR","initialRich","initialDiv","initalAbund","duration","PubGrayRaw","Peer","Sys","Taxon","Trophic","alphaSQM","AbundType","AbundUnitsOrig","AbundYes","Event","Event1","Event2","Driver","Prediction","Lat","Long","nSiteReps","Climate","Protection","event1R","event2R","abundFinal","slKM","gammaSQM","richLN","initialRichLN","year0","initialYr","year0Z","initialYrZ","durationZ","abundCS"
"190","AHND","SBCmobS","SBC","SBCmobS_AHND_R","R","alpha","2005-08-01",5.5,1.17124874008084,24.5,14,"2001-08-01","2014-08-01",3.5,0.638771185591985,75,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.471817,-120.1426165,1,"subtropical","2_unprotected",NA,NA,0.30625,0.1,400,1.723,1.281,43.58,39.58,15.58,11.58,-14.9917808219178,-1.094
"164","AHND","SBCmobS","SBC","SBCmobS_AHND_R","R","alpha","2006-08-01",4.5,0.72775191377473,34,14,"2001-08-01","2014-08-01",3.5,0.638771185591985,75,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.471817,-120.1426165,1,"subtropical","2_unprotected",NA,NA,0.425,0.1,400,1.526,1.281,44.58,39.58,16.58,11.58,-14.9917808219178,-0.786
"165","AHND","SBCmobS","SBC","SBCmobS_AHND_R","R","alpha","2007-08-01",6,1.01830742052421,43.5,14,"2001-08-01","2014-08-01",3.5,0.638771185591985,75,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.471817,-120.1426165,1,"subtropical","2_unprotected",NA,NA,0.54375,0.1,400,1.808,1.281,45.58,39.58,17.58,11.58,-14.9917808219178,-0.478
"166","AHND","SBCmobS","SBC","SBCmobS_AHND_R","R","alpha","2008-08-01",7,0.787742806864316,82,14,"2001-08-01","2014-08-01",3.5,0.638771185591985,75,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.471817,-120.1426165,1,"subtropical","2_unprotected",NA,NA,1.025,0.1,400,1.96,1.281,46.58,39.58,18.58,11.58,-14.9917808219178,0.77
"167","AHND","SBCmobS","SBC","SBCmobS_AHND_R","R","alpha","2009-08-01",5.5,0.651583068687605,118.5,14,"2001-08-01","2014-08-01",3.5,0.638771185591985,75,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.471817,-120.1426165,1,"subtropical","2_unprotected",NA,NA,1.48125,0.1,400,1.723,1.281,47.58,39.58,19.58,11.58,-14.9917808219178,1.952
"168","AHND","SBCmobS","SBC","SBCmobS_AHND_R","R","alpha","2010-08-01",7,0.807963923533435,100,14,"2001-08-01","2014-08-01",3.5,0.638771185591985,75,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.471817,-120.1426165,1,"subtropical","2_unprotected",NA,NA,1.25,0.1,400,1.96,1.281,48.58,39.58,20.58,11.58,-14.9917808219178,1.353
"169","AHND","SBCmobS","SBC","SBCmobS_AHND_R","R","alpha","2011-08-01",6,0.836252116364095,67.5,14,"2001-08-01","2014-08-01",3.5,0.638771185591985,75,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.471817,-120.1426165,1,"subtropical","2_unprotected",NA,NA,0.84375,0.1,400,1.808,1.281,49.58,39.58,21.58,11.58,-14.9917808219178,0.3
"170","AHND","SBCmobS","SBC","SBCmobS_AHND_R","R","alpha","2012-08-01",6,0.857546074011069,66.5,14,"2001-08-01","2014-08-01",3.5,0.638771185591985,75,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.471817,-120.1426165,1,"subtropical","2_unprotected",NA,NA,0.83125,0.1,400,1.808,1.281,50.58,39.58,22.58,11.58,-14.9917808219178,0.267
"171","AHND","SBCmobS","SBC","SBCmobS_AHND_R","R","alpha","2013-08-01",3.5,0.595432062119306,24,14,"2001-08-01","2014-08-01",3.5,0.638771185591985,75,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.471817,-120.1426165,1,"subtropical","2_unprotected",NA,NA,0.3,0.1,400,1.281,1.281,51.58,39.58,23.58,11.58,-14.9917808219178,-1.11
"172","AHND","SBCmobS","SBC","SBCmobS_AHND_R","R","alpha","2014-08-01",4,0.750743879282442,18,14,"2001-08-01","2014-08-01",3.5,0.638771185591985,75,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.471817,-120.1426165,1,"subtropical","2_unprotected",NA,NA,0.225,0.1,400,1.411,1.281,52.58,39.58,24.58,11.58,-14.9917808219178,-1.304
"173","AHND","SBCmobS","SBC","SBCmobS_AHND_S","S","gamma","2001-08-01",7,0.914060109517426,150,14,"2001-08-01","2014-08-01",7,0.914060109517426,150,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.471817,-120.1426165,1,"subtropical","2_unprotected",NA,NA,0.9375,0.1,400,1.96,1.96,39.58,39.58,11.58,11.58,-14.9917808219178,0.543
"174","AHND","SBCmobS","SBC","SBCmobS_AHND_S","S","gamma","2002-08-01",9,1.54373758624827,51,14,"2001-08-01","2014-08-01",7,0.914060109517426,150,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.471817,-120.1426165,1,"subtropical","2_unprotected",NA,NA,0.31875,0.1,400,2.208,1.96,40.58,39.58,12.58,11.58,-14.9917808219178,-1.061
"175","AHND","SBCmobS","SBC","SBCmobS_AHND_S","S","gamma","2003-08-01",11,1.25512951727475,135,14,"2001-08-01","2014-08-01",7,0.914060109517426,150,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.471817,-120.1426165,1,"subtropical","2_unprotected",NA,NA,0.84375,0.1,400,2.407,1.96,41.58,39.58,13.58,11.58,-14.9917808219178,0.3
"212","AHND","SBCmobS","SBC","SBCmobS_AHND_S","S","gamma","2004-08-01",10,1.4030806357108,138,14,"2001-08-01","2014-08-01",7,0.914060109517426,150,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.471817,-120.1426165,1,"subtropical","2_unprotected",NA,NA,0.8625,0.1,400,2.313,1.96,42.58,39.58,14.58,11.58,-14.9917808219178,0.348
"211","AHND","SBCmobS","SBC","SBCmobS_AHND_S","S","gamma","2005-08-01",10,1.80215449017617,49,14,"2001-08-01","2014-08-01",7,0.914060109517426,150,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.471817,-120.1426165,1,"subtropical","2_unprotected",NA,NA,0.30625,0.1,400,2.313,1.96,43.58,39.58,15.58,11.58,-14.9917808219178,-1.094
"178","AHND","SBCmobS","SBC","SBCmobS_AHND_S","S","gamma","2006-08-01",9,1.45550382754946,68,14,"2001-08-01","2014-08-01",7,0.914060109517426,150,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.471817,-120.1426165,1,"subtropical","2_unprotected",NA,NA,0.425,0.1,400,2.208,1.96,44.58,39.58,16.58,11.58,-14.9917808219178,-0.786
"179","AHND","SBCmobS","SBC","SBCmobS_AHND_S","S","gamma","2007-08-01",11,1.38073256973085,87,14,"2001-08-01","2014-08-01",7,0.914060109517426,150,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.471817,-120.1426165,1,"subtropical","2_unprotected",NA,NA,0.54375,0.1,400,2.407,1.96,45.58,39.58,17.58,11.58,-14.9917808219178,-0.478
"180","AHND","SBCmobS","SBC","SBCmobS_AHND_S","S","gamma","2008-08-01",13,1.58262176462556,164,14,"2001-08-01","2014-08-01",7,0.914060109517426,150,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.471817,-120.1426165,1,"subtropical","2_unprotected",NA,NA,1.025,0.1,400,2.573,1.96,46.58,39.58,18.58,11.58,-14.9917808219178,0.77
"181","AHND","SBCmobS","SBC","SBCmobS_AHND_S","S","gamma","2009-08-01",11,1.34086669007259,237,14,"2001-08-01","2014-08-01",7,0.914060109517426,150,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.471817,-120.1426165,1,"subtropical","2_unprotected",NA,NA,1.48125,0.1,400,2.407,1.96,47.58,39.58,19.58,11.58,-14.9917808219178,1.952
"182","AHND","SBCmobS","SBC","SBCmobS_AHND_S","S","gamma","2010-08-01",13,1.62977956125428,200,14,"2001-08-01","2014-08-01",7,0.914060109517426,150,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.471817,-120.1426165,1,"subtropical","2_unprotected",NA,NA,1.25,0.1,400,2.573,1.96,48.58,39.58,20.58,11.58,-14.9917808219178,1.353
"183","AHND","SBCmobS","SBC","SBCmobS_AHND_S","S","gamma","2011-08-01",11,1.73641879398353,135,14,"2001-08-01","2014-08-01",7,0.914060109517426,150,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.471817,-120.1426165,1,"subtropical","2_unprotected",NA,NA,0.84375,0.1,400,2.407,1.96,49.58,39.58,21.58,11.58,-14.9917808219178,0.3
"184","AHND","SBCmobS","SBC","SBCmobS_AHND_S","S","gamma","2012-08-01",12,1.76734106574378,133,14,"2001-08-01","2014-08-01",7,0.914060109517426,150,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.471817,-120.1426165,1,"subtropical","2_unprotected",NA,NA,0.83125,0.1,400,2.493,1.96,50.58,39.58,22.58,11.58,-14.9917808219178,0.267
"185","AHND","SBCmobS","SBC","SBCmobS_AHND_S","S","gamma","2013-08-01",7,1.26731927255043,48,14,"2001-08-01","2014-08-01",7,0.914060109517426,150,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.471817,-120.1426165,1,"subtropical","2_unprotected",NA,NA,0.3,0.1,400,1.96,1.96,51.58,39.58,23.58,11.58,-14.9917808219178,-1.11
"186","AHND","SBCmobS","SBC","SBCmobS_AHND_S","S","gamma","2014-08-01",8,1.63263092715435,36,14,"2001-08-01","2014-08-01",7,0.914060109517426,150,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.471817,-120.1426165,1,"subtropical","2_unprotected",NA,NA,0.225,0.1,400,2.092,1.96,52.58,39.58,24.58,11.58,-14.9917808219178,-1.304
"308","AQUE","SBCmobS","SBC","SBCmobS_AQUE_R","R","alpha","2001-08-01",9,1.1986701667318,139.75,14,"2001-08-01","2014-08-01",9,1.1986701667318,139.75,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.46774988,-120.11905,1,"subtropical","2_unprotected",NA,NA,1.746875,0.1,400,2.208,2.208,39.58,39.58,11.58,11.58,-14.9917808219178,1.363
"309","AQUE","SBCmobS","SBC","SBCmobS_AQUE_R","R","alpha","2002-08-01",6.75,1.51233457724666,26.5,14,"2001-08-01","2014-08-01",9,1.1986701667318,139.75,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.46774988,-120.11905,1,"subtropical","2_unprotected",NA,NA,0.33125,0.1,400,1.924,2.208,40.58,39.58,12.58,11.58,-14.9917808219178,-1.337
"310","AQUE","SBCmobS","SBC","SBCmobS_AQUE_R","R","alpha","2003-08-01",8.5,1.76342296337698,36.75,14,"2001-08-01","2014-08-01",9,1.1986701667318,139.75,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.46774988,-120.11905,1,"subtropical","2_unprotected",NA,NA,0.459375,0.1,400,2.152,2.208,41.58,39.58,13.58,11.58,-14.9917808219178,-1.093
"311","AQUE","SBCmobS","SBC","SBCmobS_AQUE_R","R","alpha","2004-08-01",8,1.67056164352483,43.5,14,"2001-08-01","2014-08-01",9,1.1986701667318,139.75,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.46774988,-120.11905,1,"subtropical","2_unprotected",NA,NA,0.54375,0.1,400,2.092,2.208,42.58,39.58,14.58,11.58,-14.9917808219178,-0.932
"312","AQUE","SBCmobS","SBC","SBCmobS_AQUE_R","R","alpha","2005-08-01",9,1.53787873948738,43,14,"2001-08-01","2014-08-01",9,1.1986701667318,139.75,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.46774988,-120.11905,1,"subtropical","2_unprotected",NA,NA,0.5375,0.1,400,2.208,2.208,43.58,39.58,15.58,11.58,-14.9917808219178,-0.944
"313","AQUE","SBCmobS","SBC","SBCmobS_AQUE_R","R","alpha","2006-08-01",7.75,1.4491996900534,44.5,14,"2001-08-01","2014-08-01",9,1.1986701667318,139.75,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.46774988,-120.11905,1,"subtropical","2_unprotected",NA,NA,0.55625,0.1,400,2.061,2.208,44.58,39.58,16.58,11.58,-14.9917808219178,-0.908
"301","AQUE","SBCmobS","SBC","SBCmobS_AQUE_R","R","alpha","2007-08-01",8.5,1.47742416791347,81.5,14,"2001-08-01","2014-08-01",9,1.1986701667318,139.75,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.46774988,-120.11905,1,"subtropical","2_unprotected",NA,NA,1.01875,0.1,400,2.152,2.208,45.58,39.58,17.58,11.58,-14.9917808219178,-0.026
"302","AQUE","SBCmobS","SBC","SBCmobS_AQUE_R","R","alpha","2008-08-01",11.5,1.70166304144734,100.75,14,"2001-08-01","2014-08-01",9,1.1986701667318,139.75,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.46774988,-120.11905,1,"subtropical","2_unprotected",NA,NA,1.259375,0.1,400,2.451,2.208,46.58,39.58,18.58,11.58,-14.9917808219178,0.433
"303","AQUE","SBCmobS","SBC","SBCmobS_AQUE_R","R","alpha","2009-08-01",11,1.83692750337505,129.75,14,"2001-08-01","2014-08-01",9,1.1986701667318,139.75,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.46774988,-120.11905,1,"subtropical","2_unprotected",NA,NA,1.621875,0.1,400,2.407,2.208,47.58,39.58,19.58,11.58,-14.9917808219178,1.124
"304","AQUE","SBCmobS","SBC","SBCmobS_AQUE_R","R","alpha","2010-08-01",11.5,1.59486155039449,146,14,"2001-08-01","2014-08-01",9,1.1986701667318,139.75,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.46774988,-120.11905,1,"subtropical","2_unprotected",NA,NA,1.825,0.1,400,2.451,2.208,48.58,39.58,20.58,11.58,-14.9917808219178,1.512
"318","AQUE","SBCmobS","SBC","SBCmobS_AQUE_R","R","alpha","2011-08-01",12.25,1.62723614275508,128.5,14,"2001-08-01","2014-08-01",9,1.1986701667318,139.75,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.46774988,-120.11905,1,"subtropical","2_unprotected",NA,NA,1.60625,0.1,400,2.514,2.208,49.58,39.58,21.58,11.58,-14.9917808219178,1.094
"315","AQUE","SBCmobS","SBC","SBCmobS_AQUE_R","R","alpha","2012-08-01",12,1.74543591242879,105.5,14,"2001-08-01","2014-08-01",9,1.1986701667318,139.75,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.46774988,-120.11905,1,"subtropical","2_unprotected",NA,NA,1.31875,0.1,400,2.493,2.208,50.58,39.58,22.58,11.58,-14.9917808219178,0.546
"323","AQUE","SBCmobS","SBC","SBCmobS_AQUE_R","R","alpha","2013-08-01",9.75,1.83953949199766,65.25,14,"2001-08-01","2014-08-01",9,1.1986701667318,139.75,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.46774988,-120.11905,1,"subtropical","2_unprotected",NA,NA,0.815625,0.1,400,2.287,2.208,51.58,39.58,23.58,11.58,-14.9917808219178,-0.413
"319","AQUE","SBCmobS","SBC","SBCmobS_AQUE_R","R","alpha","2014-08-01",8.75,1.58516374111016,65,14,"2001-08-01","2014-08-01",9,1.1986701667318,139.75,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.46774988,-120.11905,1,"subtropical","2_unprotected",NA,NA,0.8125,0.1,400,2.18,2.208,52.58,39.58,24.58,11.58,-14.9917808219178,-0.419
"320","AQUE","SBCmobS","SBC","SBCmobS_AQUE_S","S","gamma","2001-08-01",16,1.70576521243638,559,14,"2001-08-01","2014-08-01",16,1.70576521243638,559,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.46774988,-120.11905,1,"subtropical","2_unprotected",NA,NA,3.49375,0.1,400,2.779,2.779,39.58,39.58,11.58,11.58,-14.9917808219178,1.363
"321","AQUE","SBCmobS","SBC","SBCmobS_AQUE_S","S","gamma","2002-08-01",17,1.98101969305117,106,14,"2001-08-01","2014-08-01",16,1.70576521243638,559,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.46774988,-120.11905,1,"subtropical","2_unprotected",NA,NA,0.6625,0.1,400,2.839,2.779,40.58,39.58,12.58,11.58,-14.9917808219178,-1.337
"324","AQUE","SBCmobS","SBC","SBCmobS_AQUE_S","S","gamma","2003-08-01",16,2.17097413804942,147,14,"2001-08-01","2014-08-01",16,1.70576521243638,559,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.46774988,-120.11905,1,"subtropical","2_unprotected",NA,NA,0.91875,0.1,400,2.779,2.779,41.58,39.58,13.58,11.58,-14.9917808219178,-1.093
"314","AQUE","SBCmobS","SBC","SBCmobS_AQUE_S","S","gamma","2004-08-01",16,2.09151047165756,174,14,"2001-08-01","2014-08-01",16,1.70576521243638,559,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.46774988,-120.11905,1,"subtropical","2_unprotected",NA,NA,1.0875,0.1,400,2.779,2.779,42.58,39.58,14.58,11.58,-14.9917808219178,-0.932
"287","AQUE","SBCmobS","SBC","SBCmobS_AQUE_S","S","gamma","2005-08-01",17,2.07679924065285,172,14,"2001-08-01","2014-08-01",16,1.70576521243638,559,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.46774988,-120.11905,1,"subtropical","2_unprotected",NA,NA,1.075,0.1,400,2.839,2.779,43.58,39.58,15.58,11.58,-14.9917808219178,-0.944
"248","AQUE","SBCmobS","SBC","SBCmobS_AQUE_S","S","gamma","2006-08-01",13,1.8921720228761,178,14,"2001-08-01","2014-08-01",16,1.70576521243638,559,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.46774988,-120.11905,1,"subtropical","2_unprotected",NA,NA,1.1125,0.1,400,2.573,2.779,44.58,39.58,16.58,11.58,-14.9917808219178,-0.908
"249","AQUE","SBCmobS","SBC","SBCmobS_AQUE_S","S","gamma","2007-08-01",15,1.95262666023936,326,14,"2001-08-01","2014-08-01",16,1.70576521243638,559,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.46774988,-120.11905,1,"subtropical","2_unprotected",NA,NA,2.0375,0.1,400,2.715,2.779,45.58,39.58,17.58,11.58,-14.9917808219178,-0.026
"250","AQUE","SBCmobS","SBC","SBCmobS_AQUE_S","S","gamma","2008-08-01",18,2.25280802221638,403,14,"2001-08-01","2014-08-01",16,1.70576521243638,559,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.46774988,-120.11905,1,"subtropical","2_unprotected",NA,NA,2.51875,0.1,400,2.896,2.779,46.58,39.58,18.58,11.58,-14.9917808219178,0.433
"251","AQUE","SBCmobS","SBC","SBCmobS_AQUE_S","S","gamma","2009-08-01",17,2.07725115191071,519,14,"2001-08-01","2014-08-01",16,1.70576521243638,559,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.46774988,-120.11905,1,"subtropical","2_unprotected",NA,NA,3.24375,0.1,400,2.839,2.779,47.58,39.58,19.58,11.58,-14.9917808219178,1.124
"292","AQUE","SBCmobS","SBC","SBCmobS_AQUE_S","S","gamma","2010-08-01",19,1.76073984667033,584,14,"2001-08-01","2014-08-01",16,1.70576521243638,559,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.46774988,-120.11905,1,"subtropical","2_unprotected",NA,NA,3.65,0.1,400,2.95,2.779,48.58,39.58,20.58,11.58,-14.9917808219178,1.512
